"published","source","level","title","chapter","author","editor","collection","serie","isbn","accessibility","classification","theme","question number","question","correct answer","wrong answer 1","wrong answer 2"
1,"Médiathèque Jacques Demy",3,"Coco n'est pas zinzin",,"Mymi Doinet","Nathan","Premiers romans ",,9782092588413,,"Fiction jeunesse - première lecture, premier roman","Emotion",9,"Où est-ce que Calisson le chaton est-il né ?","Dans la maison de Colette","Dans le jardin de Sam et Zélie","Dans la cage de Cajou"
1,"Médiathèque Jacques Demy",3,"Coco n'est pas zinzin",,"Mymi Doinet","Nathan","Premiers romans ",,9782092588413,,"Fiction jeunesse - première lecture, premier roman","Emotion",10,"Colette cherche quelque chose tout au long de l'histoire. Qu'est-ce que c'est ? ","Ses lunettes","Ses chaussures","Son courrier"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",1,"Pourquoi la reine est-elle triste dans son bain ?","Elle ne peut pas avoir d'enfant","Elle ne trouve pas de savon","Elle se trouve laide"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",2,"Quelqu'un prédit le temps, l'argent et les enfants. Qui est-ce ?","Une grenouille","Une sage-femme","Un prince"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",3,"La reine veut-elle avoir une fille ?","Oui, elle veut une belle fille","Non, elle veut un garçon","Elle ne veut ni l'un ni l'autre"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",4,"La première fille du roi et de la reine s'appelle :","Belle","Bois Dormante","Princesse jolie"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",5,"Qui est oublié au sous-sol ?","La deuxième fille de la reine, Lady","Les invités","Douze sages-femmes"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",6,"Qui est inanimé à cause du sort ? ","Le château entier","Belle et ses parents","Le monde entier"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",7,"En quoi la reine est-elle transformée ? ","En pou","En grenouille","En mouche"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",8,"Qui réveille la princesse Belle ? ","Un jeune prince","Une sage-femme","Le roi"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",9,"La princesse Lady redevient-elle jeune à la fin de l'histoire ? ","Oui, elle redevient une fille de quinze ans","Non, elle reste très âgée","Non, elle s'endort pour toujours"
1,"Médiathèque Jacques Demy",2,"La Laide au Bois Dormant",,"Grégoire Solotareff ","l'école des loisirs","Mouche",,9782211211338,,"Fiction jeunesse - première lecture, premier roman","Classique revisité",10,"La tronçonneuse est : ","En or","En argent","En métal"
1,"Médiathèque Jacques Demy",2,"Le jour où on a mangé tous ensemble",,"Thierry Lenain, Thanh Portal","Nathan","Premiers romans",,9782092571965,,"Fiction jeunesse - première lecture, premier roman","Vie quotidienne",1,"Il y a une boîte dans la classe de Sanji. À quoi sert-elle ?","À poster des idées","À poser des questions drôles","À jeter ses mouchoirs"
1,"Médiathèque Jacques Demy",2,"Le jour où on a mangé tous ensemble",,"Thierry Lenain, Thanh Portal","Nathan","Premiers romans",,9782092571965,,"Fiction jeunesse - première lecture, premier roman","Vie quotidienne",2,"Quel est le mot tiré cette semaine ?","""Pique-nique""","""Picorer""","""Repas de petites choses"""
1,"Médiathèque Jacques Demy",2,"Le jour où on a mangé tous ensemble",,"Thierry Lenain, Thanh Portal","Nathan","Premiers romans",,9782092571965,,"Fiction jeunesse - première lecture, premier roman","Vie quotidienne",3,"Pourquoi Malwen mange-t-elle seulement du poisson le vendredi ?","Elle dit qu'elle est ""catholique-poisson""","Elle n'aime que le poisson","Le poisson est meilleur le vendredi"
1,"Médiathèque Jacques Demy",2,"Le jour où on a mangé tous ensemble",,"Thierry Lenain, Thanh Portal","Nathan","Premiers romans",,9782092571965,,"Fiction jeunesse - première lecture, premier roman","Vie quotidienne",4,"Le tonton de Tom est : ","Boucher","Boulanger","Charcutier"
1,"Médiathèque Jacques Demy",2,"Le jour où on a mangé tous ensemble",,"Thierry Lenain, Thanh Portal","Nathan","Premiers romans",,9782092571965,,"Fiction jeunesse - première lecture, premier roman","Vie quotidienne",5,"Chacun a-t-il pu picorer dans le piquenique ?","Oui, tout le monde","Non, le piquenique est annulé","Non, il n'y a pas assez de nourriture"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",1,"Comment s'appelle le compagnon de Chien Pourri ?","Chaplapla","Chat raplapla","Chat Pourri"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",2,"Chaplapla et Chien Pourri sentent : ","La sardine","Le saumon","L'œuf"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",3,"Les deux compagnons grattent à une porte de maison. Qui y vit ?","La famille Noël ","La famille Over","La famille Joyeuse"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",4,"Qui leur ouvre la porte ?","La petite fille","Le papa","Le chien"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",5,"Dans quoi sont-ils emballés ?","Dans des sacs poubelles","Dans des cartons","Dans des paquets colorés "
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",6,"Chaplapla est offert à la place d'un :","Hamster","Cochon d'Inde","Lapin"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",7,"Qui passe Noël avec Chaplapla et Chien Pourri ?","Pull Over","Pull Rouge","Pull Gratte"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",8,"Les parents de Pull Over sont pauvres. Pourquoi ?","Ils sont aveugles et sourds","Ils ne peuvent pas marcher","Ils sont muets"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",9,"Chien Pourri se déguise. Quel est ce déguisement ?","Un déguisement d'Indien","Un déguisement de cow-boy ","Un déguisement de soldat"
1,"Médiathèque Jacques Demy",3,"Joyeux Noël Chien Pourri !",,"Colas Gutman, Marc Boutavant","l'école des loisirs","Mouche",,9782211216067,,"Fiction jeunesse - première lecture, premier roman","Vacances, Fêtes",10,"Chien-Noël est passé dans la poubelle. Qu'offre-t-il à Chaplapla ?","Une pompe à vélo","Un pneu de vélo","Un collier"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",1,"Tomek marche en direction d'une maison. C'est la maison de : ","Chnourka","Mirko","Zachary"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",2,"Chnourka porte un bonnet. De quelle couleur est-il ?","Rouge","Orange","Bleu"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",3,"Que font les amis sur le lac ?","Du patin","De la luge","Du ski"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",4,"Pourquoi Tomek éteint-il la lanterne ?","La lune les éclaire déjà","Ils voient dans le noir","Il fait jour"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",5,"Mirko prend une décision. Quelle-est elle ? ","Partir tout seul à l'aventure","Aller cueillir des pommes de pin","Aller ramasser des feuilles"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",6,"Mirko prénomme l'oiseau : ","Vladimir","Valentin","Vincent"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",7,"Qui sauve Mirko avec une corde ?","Nicolaï","Vladimir","Chnourka"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",8,"Pourquoi le renard ne se perd-il jamais ?","Il connaît les étoiles","Son odorat lui indique le chemin","Il connaît la forêt par cœur"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",9,"Est-ce qu'il existe quelque chose de plus fort que la peur ?","Oui, c'est l'amour","Oui, c'est la colère","Non"
1,"Médiathèque Jacques Demy",2,"Chnourka ",,"Gaya Wisniewski","MeMo",,,9782352894254,,"Livre illustré - album","Animaux",10,"Tomek regarde quelque chose au loin. Qu'est-ce que c'est ? ","Le bonheur","L'eau","Le ciel"
1,"Médiathèque Jacques Demy",1,"Sitôt dit…sitôt fées !",,"Brigitte Vaultier Zélie","Les éditions du Ricochet",,,9782352630098,,"Livre illustré - album","Héros, monde fantastique",1,"Une fée se marie. Laquelle ? ","Fée Licité","Fée Mariée","Fée Stin"
1,"Médiathèque Jacques Demy",1,"Sitôt dit…sitôt fées !",,"Brigitte Vaultier Zélie","Les éditions du Ricochet",,,9782352630098,,"Livre illustré - album","Héros, monde fantastique",2,"Dans ce bois dormant, il y a beaucoup : ","De Fées ","De papillons","D'elfes"
1,"Médiathèque Jacques Demy",1,"Sitôt dit…sitôt fées !",,"Brigitte Vaultier Zélie","Les éditions du Ricochet",,,9782352630098,,"Livre illustré - album","Héros, monde fantastique",3,"Qui propose des menus en cuisine ? ","Fée Tout et Fée Stin","Fée Brile et Fée Raie","Fée Rien et Fée Pas"
1,"Médiathèque Jacques Demy",1,"Sitôt dit…sitôt fées !",,"Brigitte Vaultier Zélie","Les éditions du Ricochet",,,9782352630098,,"Livre illustré - album","Héros, monde fantastique",4,"La mariée choisit comme couturière : ","Sa grand-mère","Sa grande sœur","Sa baby-sitter"
1,"Médiathèque Jacques Demy",1,"Sitôt dit…sitôt fées !",,"Brigitte Vaultier Zélie","Les éditions du Ricochet",,,9782352630098,,"Livre illustré - album","Héros, monde fantastique",5,"Les fées disent qu'elles savent : ","Coopérer","Ranger","Organiser"
1,"Médiathèque Jacques Demy",1,"La féticheuse",,"Blaise Cendrars","Le Genévrier",,,9782362900303,,"Livre illustré - album","Conte, légende",1,"Est-ce que l'ombre dort ?","Non, l'ombre est toujours aux aguets","Oui, elle dort la nuit","Oui, elle a besoin de sommeil"
1,"Médiathèque Jacques Demy",1,"La féticheuse",,"Blaise Cendrars","Le Genévrier",,,9782362900303,,"Livre illustré - album","Conte, légende",2,"Qui n'a pas de voix ?","L'ombre ","L'homme","La nature"
1,"Médiathèque Jacques Demy",1,"La féticheuse",,"Blaise Cendrars","Le Genévrier",,,9782362900303,,"Livre illustré - album","Conte, légende",3,"Est-ce que l'ombre fait peur ?","Oui, mais il n'y a pas de quoi","Non, elle rassure","Non, elle ne fait ni chaud ni froid"
1,"Médiathèque Jacques Demy",1,"La féticheuse",,"Blaise Cendrars","Le Genévrier",,,9782362900303,,"Livre illustré - album","Conte, légende",4,"Est-ce que l’ombre peut se nicher derrière l'oreille de l'éléphant ?","Oui, elle accompagne les animaux","Non, l'ombre est rare","Non, l'ombre se cache"
1,"Médiathèque Jacques Demy",1,"La féticheuse",,"Blaise Cendrars","Le Genévrier",,,9782362900303,,"Livre illustré - album","Conte, légende",5,"Qui peut lutter avec l'ombre ?","Personne","Tout le monde","Seulement les animaux"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",1,"Qui nourrit Louloute sur le bateau ?","Les marins","Les passagers","Les cuisiniers"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",2,"Maman ne supporte pas le tangage. Où va-t-elle se coucher ?","Dans une bannette à l'infirmerie","Dans une cabine","Dans un hamac"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",3,"Louloute a un pelage :","Jaune tirant sur le rose","Marron tirant sur le noir","Blanc tirant sur le vert"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",4,"Avec quoi est cousu le collier de louloute ?","Avec la laine d'une vieille dame grecque","Avec des fils électriques","Avec une écharpe "
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",5,"La maman cherche quelqu'un dans le bottin. Qui est cette personne ?","Le père de la petite fille","Le maître de Louloute","Le frère de la maman"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",6,"Pourquoi les inséparables doivent-ils se quitter ?","Les chiens sont interdits dans le couvent","Les Grecques n'aiment pas les chiens","Les chiens sont déjà trop nombreux au couvent"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",7,"Les filles traitent la nouvelle pensionnaire de :","Parichienne","Pariche","Parisienne crâneuse"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",8,"Pourquoi la vie dans le pensionnat devient-elle de plus en plus difficile ?","La maman n'envoie plus les sous pour payer la pension","Louloute est morte","Les paysages ne sont pas beaux en Grèce"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",9,"La mère supérieure annonce à la petite fille :","Qu'elle est rapatriée en France","Qu'elle est renvoyée","Qu'elle est orpheline"
1,"Médiathèque Jacques Demy",3,"Louloute",,"Jacqueline Duhême","Seuil jeunesse",,,9782020540285,,"Livre illustré - album","Animaux",10,"Où Louloute est-elle enterrée ? ","Sous un rosier derrière la tombe de la famille","Sous un arbre dans la forêt","Sous un buisson"
